ID,Name,Position,ADP,Team
1057484,Cody White,WR,,SEA
914571,Jason Huntley,RB,,FA
923834,Dez Fitzpatrick,WR,,PIT
740692,Devon Allen,WR,,FA
1055267,Kyric McGowan,WR,,MIA
946619,Chase Allen,TE,,FA
1061999,Kennedy Brooks,RB,,FA
1060299,Tucker Fisk,TE,,FA
694088,Mason Schreck,TE,,FA
1120854,Seth Williams,WR,,JAX
866041,Ty'Son Williams,RB,,FA
650974,Nathan Peterman,QB,,NO
828656,Nsimba Webster,WR,,CHI
821950,Jake Luton,QB,,FA
652520,Alex Erickson,WR,,FA
881056,Tyler Mabry,TE,,SEA
914004,Jacob Eason,QB,,GB
877244,Preston Williams,WR,,FA
832080,Chris Herndon,TE,,FA
921965,Raleigh Webb,WR,,TB
1168918,Tyler Goodson,RB,,IND
1056747,Tim Jones,WR,,JAX
556483,Michael Burton,RB,,DEN
728021,Geoff Swaim,TE,,FA
946541,Luke Farrell,TE,,JAX
563293,Chris Manhertz,TE,,NYG
877807,Ke'Shawn Vaughn,RB,,FA
883307,Nick Bowers,TE,,FA
1056660,Austin Trammell,WR,,JAX
1161108,Dontario Drummond,WR,,FA
922039,Javon Wims,WR,,FA
835694,Patrick Laird,RB,,FA
1284191,Nate McCrary,RB,,FA
911712,C.J. Saunders,WR,,FA
1075002,Daylen Baldwin,WR,,ATL
1130582,John Hightower,WR,,FA
1071823,Josh Ali,WR,,ATL
976973,Dalton Keene,TE,,HOU
830751,Daurice Fountain,WR,229.63713,DET
914308,Jake Funk,RB,,DET
1284247,Shane Zylstra,TE,,DET
558973,Keith Smith,RB,,FA
691784,C.J. Beathard,QB,,JAX
922040,Charlie Woerner,TE,,ATL
1066869,Trestan Ebner,RB,,FA
846264,Parker Hesse,TE,,DET
911020,Sean McKeon,TE,,DET
911985,Jack Stoll,TE,,NYG
885540,Adam Prentice,RB,,NO
820601,Jakob Johnson,RB,,FA
604908,Damiere Byrd,WR,,WAS
1123712,James Mitchell,TE,,DET
838415,Tre'Quan Smith,WR,,DET
910629,Dezmon Patmon,WR,,FA
922092,Jordan Thomas,TE,,FA
1123999,Blake Watson,TE,,FA
1161661,Anthony Gould,WR,,IND
1131206,Dallin Holker,TE,230.6667,NO
1178561,De'Corian Clark,WR,,FA
1179244,Michael Wiley,RB,,WAS
1180625,George Holani,RB,,SEA
1125599,Drake Stoops,WR,,LAR
1133151,Marshel Martin IV,TE,,FA
1174184,Hayden Hatten,WR,,SEA
1289332,Konata Mumpfield,WR,,FA
1136402,Sam Wiglusz,WR,,LAR
1214082,Julian Fleming,WR,,FA
1286480,Dominic Lovett,WR,,FA
1323916,J.Michael Sturdivant,WR,,FA
1232572,Chris Tyree,WR,,FA
1244207,Jalen Berger,RB,,FA
1317230,Roman Hemby,RB,,FA
1286521,Kaden Prather,WR,,FA
1214876,Troy Omeire,WR,,FA
1214733,Corey Rucker,WR,,FA
1313642,Montrell Johnson Jr.,RB,,FA
1213478,DeaMonte Trayanum,RB,,FA
1168733,Grant Gunnell,QB,,FA
1131681,Zach Heins,TE,,LAC
1181288,Payton Thorne,QB,,FA
1508190,Alex Taylor,WR,,FA
1315563,Bryson Nesbit,TE,,FA
1110306,Tyler Shough,QB,,FA
1231681,Jaden Walley,WR,,FA
1108004,Brant Kuithe,TE,,FA
1286370,Jaylin Noel,WR,,FA
1213386,Brady Cook,QB,,FA
1213909,Demarkcus Bowman,RB,,FA
1161856,Austin Jones,RB,,WAS
913368,Miller Forristall,TE,,LAR
1049246,Salvon Ahmed,RB,,MIA
838318,Chris Myarick,RB,,FA
1384869,Dareke Young,WR,,SEA
1052464,Blake Proehl,WR,,FA
1049905,Alex Armah,RB,,FA
658389,Patrick Ricard,RB,,BAL
1065123,Ty Fryfogle,WR,,FA
911236,Tyler Johnson,WR,,LAR
912596,Jalen Virgil,WR,,DEN
746244,Keith Kirkwood,WR,,BAL
1059943,Spencer Brown,RB,,FA
728265,Chris Streveler,QB,,FA
234403,Matthew Slater,WR,,FA
835674,Kendall Blanton,TE,,FA
1068872,Jake Tonges,TE,,SF
1128527,Jermar Jefferson,RB,,DET
922011,Tyrie Cleveland,WR,,IND
830084,Keelan Doss,WR,,LV
865567,Tyron Billy-Johnson,WR,,DAL
591801,Chris Conley,WR,,SF
884044,Derrick Gore,RB,,FA
693837,Jonathan Williams,RB,,FA
933537,J.J. Taylor,RB,,HOU
840531,Kevin Rader,TE,,FA
1057457,Connor Heyward,TE,,PIT
1142646,Shemar Bridges,WR,,FA
884553,Miles Boykin,WR,,NYG
943843,Kenny Yeboah,TE,,NYJ
912553,Jonathan Ward,RB,,PIT
465752,Brandon Bolden,RB,,FA
1176738,Jerrion Ealy,WR,,FA
1056392,Lance McCutcheon,WR,,NYJ
915397,C.J. Ham,RB,,MIN
696112,Nate Sudfeld,QB,,DET
1060550,Hunter Long,TE,,LAR
837087,Tom Kennedy,WR,,DET
836164,Trace McSorley,QB,,FA
835845,Khari Blasingame,RB,,CHI
881708,Jesper Horsted,TE,,NO
1131214,Dax Milne,WR,,WAS
1191983,Tyreik McAllister,RB,,LV
1166944,Malik Taylor,WR,,NYJ
824541,Cam Sims,WR,,CAR
919285,Frank Darby,WR,,SF
1051044,Aaron Shampklin,RB,,PIT
943093,Ian Thomas,TE,,CAR
733849,Trent Taylor,WR,,SF
1191979,Mike Strachan,WR,,CAR
703015,Dare Ogunbowale,RB,,HOU
951485,Kawaan Baker,WR,,NE
1120915,Erik Ezukanma,WR,,MIA
741447,Tim Boyle,QB,,HOU
837820,Dante Pettis,WR,,CHI
944379,Avery Williams,RB,,ATL
919456,Trevon Wesco,TE,,FA
910808,Stephen Sullivan,TE,,CAR
824428,Andrew Beck,RB,,HOU
1166036,Ashton Dulin,WR,,IND
944636,Armani Rogers,TE,,WAS
694931,Eric Saubert,TE,,SF
836140,Jason Cabinda,RB,,FA
915030,Darrynton Evans,RB,,BUF
910377,Feleipe Franks,TE,,CAR
1167356,Craig Reynolds,RB,,DET
978127,Matt Bushman,TE,,FA
974492,Kellen Mond,QB,,FA
914812,Demetric Felton,RB,,CHI
922451,Brittain Brown,RB,,LV
883312,Irvin Charles,WR,,NYJ
880022,Kirk Merritt,WR,,FA
886243,Maurice Alexander,WR,,DET
884350,Scotty Washington,TE,,BAL
1069366,Zander Horvath,RB,,NO
913829,Skylar Thompson,QB,,MIA
919462,Jalen Camp,WR,,CLE
878911,Andy Isabella,WR,,BUF
880322,Alec Ingold,RB,,MIA
976983,Kalil Pimpleton,WR,,FA
946261,Tanner Conner,TE,,MIA
1056865,Stone Smartt,TE,,LAC
1058648,Charlie Kolar,TE,,BAL
946008,Devin Asiasi,TE,,FA
836094,Tommy Sweeney,TE,,CHI
820423,Will Grier,QB,,PHI
1161426,Makai Polk,WR,,FA
1167484,Jody Fortson Jr.,TE,,MIA
1059221,Ihmir Smith-Marsette,WR,,CAR
752665,Ross Dwelley,TE,,ATL
882718,Britain Covey,WR,,PHI
542871,Blake Bell,TE,,FA
946092,Ian Book,QB,,KC
741292,Greg Ward,WR,,FA
875523,Kristian Wilkerson,WR,,LV
1049888,Nathan Rourke,QB,,FA
842181,Mike Boone,RB,,CAR
865895,Myles Gaskin,RB,,MIN
910463,Freddie Swain,WR,,CHI
888731,Ben Ellefson,TE,,FA
833514,Cody Thompson,WR,,TB
823811,Nick Bawden,RB,,FA
821297,David Blough,QB,,FA
1129405,Anthony Schwartz,WR,,MIA
612512,DeAndre Carter,WR,,CHI
926280,Dee Eskridge,WR,,SEA
1062546,Tylan Wallace,WR,,BAL
924381,Kendric Pryor,WR,,CIN
884601,Equanimeous St. Brown,WR,,NO
866086,Kendall Hinton,WR,,FA
1058693,Caleb Huntley,RB,,FA
1165782,Trinity Benson,WR,,FA
1384962,Jared Bernhardt,WR,,FA
911644,Collin Johnson,WR,226.5267,CHI
1131017,John FitzPatrick,TE,,ATL
1066889,John Lovett,RB,,FA
749136,Anthony Miller,WR,,FA
1107561,Greg Bell,RB,,FA
1166235,Sincere McCormick,RB,,LV
920072,Damarea Crockett,RB,,FA
1123521,Tanner McKee,QB,,PHI
1067089,Sean Clifford,QB,,GB
1162793,Max Duggan,QB,,LAC
1125589,Brayden Willis,TE,,SF
877596,Steven Sims,WR,,HOU
919304,Velus Jones Jr.,WR,,CHI
923814,DJ Turner,WR,,LV
695408,C.J. Board,WR,,NE
1068735,Stanley Berryhill,WR,,TBD
554431,Eric Tomlinson,TE,,IND
214197,Marcedes Lewis,TE,,CHI
885394,Mitchell Wilcox,TE,,NE
606530,Derek Watt,RB,,FA
866174,Tyler Davis,TE,,GB
386116,Taiwan Jones,RB,,FA
823041,Sony Michel,RB,,FA
498760,Rex Burkhead,RB,,FA
830844,Justin Jackson,RB,,FA
607660,Stephen Anderson,TE,,FA
458093,A.J. Green,WR,,FA
216263,Matt Ryan,QB,,FA
913826,Byron Pringle,WR,,FA
552926,Cameron Brate,TE,,FA
552586,MyCole Pruitt,TE,,PIT
767297,Anthony Firkser,TE,,NYJ
1053627,Dan Arnold,TE,,FA
465129,Ryan Griffin,TE,,FA
694015,Mike Davis,RB,,FA
878935,Penny Hart,WR,,FA
835086,Mike Thomas,WR,,FA
822038,Darrel Williams,RB,,FA
694588,Kenyan Drake,RB,,FA
697295,Kenny Golladay,WR,,FA
714230,Dwayne Washington,RB,,FA
606516,Melvin Gordon III,RB,,FA
465949,Randall Cobb,WR,,FA
469472,Kyle Rudolph,TE,,FA
558619,Jake Kumerow,WR,,FA
602118,Sammy Watkins,WR,,FA
742451,Godwin Igwebuike,RB,,FA
821729,Dontrell Hilliard,RB,,FA
300173,DeSean Jackson,WR,,FA
691348,Marcus Johnson,WR,,FA
546076,Giovani Bernard,RB,,FA
589991,Jarvis Landry,WR,,FA
460830,Cole Beasley,WR,,FA
456614,Julio Jones,WR,,FA
748554,Laquon Treadwell,WR,,IND
592268,Tyler Kroft,TE,,FA
592195,Teddy Bridgewater,QB,,FA
741322,Rashard Higgins,WR,,FA
692334,J.P. Holtz,TE,,FA
608353,J.D. McKissic,RB,,FA
747861,Phillip Lindsay,RB,,FA
910431,N'Keal Harry,WR,,MIN
835830,Cullen Gillaspia,RB,,FA
696080,Tevin Coleman,RB,,FA
652808,Breshad Perriman,WR,,FA
728274,Cethan Carter,TE,,FA
329031,Andre Roberts,WR,,FA
976645,Tory Carter,RB,,FA
552409,David Johnson,RB,,FA
835437,James Washington,WR,,ATL
604724,Malcolm Brown,RB,,FA
886392,Jacob Harris,WR,,PHI
608753,Nick Boyle,TE,,FA
840760,Marlon Mack,RB,,FA
606488,Nick Vannett,TE,,TEN
1075216,Trenton Cannon,RB,,FA
924946,Antoine Wesley,WR,,FA
916610,Brandon Zylstra,WR,,FA
651658,Maxx Williams,TE,,FA
652019,Jesse James,TE,,FA
503496,Josh Gordon,WR,,FA
607699,Richard Rodgers,TE,,FA
747895,Darrell Daniels,TE,,FA
691283,Damien Williams,RB,,FA
295918,Jimmy Graham,TE,,FA
696881,Cody Hollister,WR,,FA
703203,Garrett Griffin,TE,,FA
837594,Jeremy McNichols,RB,,WAS
920482,Michael Bandy,WR,,DEN
836079,Juwann Winfree,WR,,IND
696882,Jacob Hollister,TE,,FA
728038,Kevin White,WR,,FA
468655,T.Y. Hilton,WR,,FA
744595,Pharoh Cooper,WR,,FA
546184,Trevor Siemian,QB,,FA
882929,Keke Coutee,WR,,FA
851225,Sammis Reyes,TE,,MIN
694629,Colin Thompson,TE,,FA
750802,Jordan Howard,RB,,FA
924362,Quintez Cephus,WR,,HOU
604390,Brandon Allen,QB,,SF
866115,Devine Ozigbo,RB,,FA
749205,Jordan Wilkins,RB,,FA
1166990,Jason Moore,WR,,FA
1073153,Kylin Hill,RB,,FA
691583,Duke Johnson,RB,,FA
273278,Josh Johnson,QB,,BAL
820720,Daniel Helm,TE,,FA
865649,Bryce Perkins,QB,,FA
300101,Chase Daniel,QB,,FA
830860,Reggie Bonnafon,RB,,FA
879955,Jared Pinkney,TE,,FA
865636,Tommy Hudson,TE,,NO
888484,J.J. Koski,WR,,FA
733638,Davis Webb,QB,,FA
867047,Jacques Patrick,RB,,FA
911713,Antonio Williams,RB,,FA
1063397,D.J. Montgomery,WR,,IND
910379,Josh Hammond,WR,,FA
728964,Tanner Gentry,WR,,FA
946594,Binjimen Victor,WR,,FA
1065845,D'vonte Price,RB,,FA
749590,Victor Bolden,WR,,FA
887367,Reid Sinnett,QB,,FA
867754,Deon Cain,WR,,FA
976657,Jontre Kirklin,WR,,FA
977908,Abram Smith,RB,,FA
1108841,Darwin Thompson,RB,,FA
882436,Michael Jacobson,TE,,NO
877598,Jace Sternberger,TE,,FA
1049915,David Moore,WR,,CAR
822031,Trey Quinn,WR,,FA
1446477,Jalen Sample,WR,,FA
1123525,Brycen Tremayne,WR,,WAS
1128075,Kazmeir Allen,WR,,WAS
1137635,Xavier Smith,WR,,LAR
1446480,Keilahn Harris,WR,,FA
1171870,Tyler Hudson,WR,,FA
1214316,Duece Watts,WR,,PIT
1121827,Daniel Arias,WR,,ARI
1231559,Malik Heath,WR,,GB
1446481,Zay Malone,WR,,FA
1062352,Justin Marshall,WR,,FA
1229022,Zion Bowens,WR,,FA
1215305,Mitchell Tinsley,WR,,WAS
1060645,Thayer Thomas,WR,,MIN
1052852,Colton Dowell,WR,,TEN
1323751,Grant DuBose,WR,,GB
976809,Elijah Cooks,WR,,JAX
1074714,Oliver Martin,WR,,FA
1129513,Malik Knowles,WR,,MIN
1061795,Malik Flowers,WR,,FA
1109731,Blake Whiteheart,TE,,ARI
1181975,Christian Sims,TE,,FA
1126032,Camren McDonald,TE,,FA
1125739,Cameron Latu,TE,,SF
1123364,Joel Wilson,TE,,GB
976459,Tanner Morgan,QB,,FA
1052860,Dresser Winn,QB,,LAR
1122649,Henry Pearson,RB,,FA
1113490,Jack Colletto,RB,,PIT
1058751,Khalan Laborn,RB,,FA
1231079,Jason Brownlee,WR,,NYJ
1123630,Julian Hill,TE,,MIA
508649,AJ McCarron,QB,,FA
824864,Alex McGough,QB,,FA
1058744,James Blackman,QB,,FA
1107584,Adrian Martinez,QB,,NYJ
1107060,Holton Ahlers,QB,,FA
976797,Jordan Mims,RB,,NO
756928,Tarik Cohen,RB,,NYJ
1049797,Owen Wright,RB,,BAL
1067309,Zavier Scott,RB,,IND
1214921,Ellis Merriweather,RB,,GB
1121069,Hassan Hall,RB,,FA
976450,Mohamed Ibrahim,RB,,FA
1064343,Tyler Hoosman,RB,,FA
1110307,Travis Dye,RB,,FA
1190024,Darius Hagans,RB,,FA
1119185,Camerun Peoples,RB,,FA
1447767,Ronnie Brown,RB,,FA
912631,CJ Marable,RB,,FA
976305,Robert Burns,RB,,ATL
1062845,Xazavian Valladay,RB,,NYJ
912319,Mathew Sexton,WR,,FA
881670,Lucky Jackson,WR,,MIN
1107867,Sean Ryan,WR,,BAL
1049381,Thyrick Pitts,WR,,FA
1386002,Kaden Davis,WR,,DET
1170916,Jalen Cropper,WR,,DAL
1118734,David Durden,WR,,DAL
1118668,Ryan Miller,WR,,TB
891229,Davion Davis,WR,,WAS
1125555,Chase Cota,WR,,NYG
1120937,Bryce Ford-Wheaton,WR,,NYG
1122985,Jacob Copeland,WR,,PIT
1049552,Griffin Hebert,WR,,PHI
1161677,Joseph Ngata,WR,,PHI
1117789,T.J. Luther,WR,,FA
1060276,Daewood Davis,WR,,CAR
879953,Isaiah Zuber,WR,,FA
1069783,Matt Landers,WR,,CLE
1054872,Isaiah Winstead,WR,,FA
1108534,Dylan Drummond,WR,,ATL
877654,Gary Jennings,WR,,FA
744883,Marcell Ateman,WR,,FA
1121046,Juwan Green,WR,,FA
946014,Kekoa Crawford,WR,,FA
1124187,Jose Barbon,WR,,FA
1058767,Pokey Wilson,WR,,FA
976505,Kade Warner,WR,,FA
1051024,Tyler Adams,WR,,FA
1059121,Kody Case,WR,,FA
1109410,Aron Cruickshank,WR,,FA
1066879,Gavin Holmes,WR,,FA
747866,Devin Ross,WR,,FA
976790,Chris Coleman,WR,,FA
1067478,Jalen Wayne,WR,,GB
1113206,Taye Barber,WR,,FA
1162603,Jadon Haselwood,WR,,FA
1216596,Johnny King,WR,,FA
1123360,Ty Scott,WR,,SEA
1128933,Taylor Grimes,WR,,FA
976490,Tyjon Lindsey,WR,,FA
973949,Tyrell Shavers,WR,228.62073,BUF
1052316,Bryan Thompson,WR,,BUF
1114364,Shedrick Jackson,WR,,CIN
911710,Austin Mack,WR,,ATL
1120347,Chris Blair,WR,,ATL
1176733,Jared Wayne,WR,,FA
555648,Jordan Matthews,TE,,CAR
1064955,Brady Russell,TE,,SEA
1122847,Jordan Murray,TE,,IND
1054203,John Samuel Shenker,TE,,LV
1059585,Princeton Fant,TE,,DAL
1060890,Tanner Taula,TE,,TB
1120247,Izaiah Gathings,TE,,KC
1051781,E.J. Jenkins,TE,,PHI
882309,La'Michael Pettway,TE,,NE
912698,Josh Pederson,TE,,JAX
1062016,Ryan Jones,TE,,FA
1128086,Michael Ezeike,TE,,FA
946018,Nick Eubanks,TE,,FA
1122107,Thomas Greaney,TE,,FA
1067876,Noah Gindorff,TE,,FA
976731,Sal Cannella,TE,,TB
881697,Stephen Carlson,TE,,CHI
1110686,Kearis Jackson,WR,,TEN
1214318,Michael Pratt,QB,,GB
1169424,Jha'Quan Jackson,WR,,TEN
1109711,Sam Hartman,QB,,WAS
1108202,Brevyn Spann-Ford,TE,,DAL
1231735,Tulu Griffin,WR,,LV
1178557,Joshua Cephus,WR,,JAX
880033,Ronald Jones II,RB,,FA
791008,Keelan Cole Sr.,WR,,FA
866112,Stanley Morgan Jr.,WR,,NO
598969,Ty Montgomery II,RB,,FA
1166480,Lew Nichols,RB,,PHI
1060285,Johnny Johnson III,WR,,HOU
948705,Rodney Williams,TE,,PIT
1055088,Reggie Roberson Jr.,WR,,FA
1173430,Kaylon Geiger Sr.,WR,,FA
1130526,Kevin Austin Jr.,WR,,NO
1066286,B.J. Baylor,RB,,ATL
976428,Anthony McFarland Jr.,RB,,FA
1071826,Lynn Bowden Jr.,WR,,FA
1051985,Mike Harley Jr.,WR,,FA
866578,Scotty Miller,WR,,PIT
1057673,Larry Rountree III,RB,,FA
920062,Benny Snell Jr.,RB,,FA
300580,Andrew DePaola,TE,,MIN
606799,Zach Wood,TE,,NO
456613,Mark Ingram II,RB,,FA
216309,Clark Harris,TE,,FA
1056649,Jack Coco,TE,,FA
591586,Willie Snead IV,WR,,FA
1061591,Cal Adomitis,TE,,CIN
975827,Easop Winston Jr.,WR,,SEA
1056554,Roger Carter Jr.,TE,,FA
1184077,Shaquan Davis,WR,,PHI
1066417,Cephus Johnson III,WR,,TB
1057725,Carlos Washington Jr.,RB,,ATL
1120925,SaRodorick Thompson Jr.,RB,,FA
1121220,Dante Miller,RB,228.62248,NYG
602091,Martavis Bryant,WR,,FA
1113487,John Stephens Jr.,WR,,DAL
1109627,Austin Watkins Jr.,WR,,PHI
1126303,Dontay Demus Jr.,WR,,FA
1054923,Chris Pierce Jr.,TE,,FA
1120499,Evan Deckers,TE,,TB
943664,Branden Mack,WR,,FA
1229503,AJ Barner,TE,,SEA
1122502,Devin Leary,QB,,BAL
1108526,Thomas Odukoya,TE,,TEN
1126013,Tre'Shaun Harrison,WR,,TEN
1315586,Tejhaun Palmer,WR,,ARI
1107536,Devin Culp,TE,,TB
1164788,Devaughn Vele,WR,232.7,DEN
1112338,Joe Milton III,QB,228.07404,NE
1446717,Patrick Murtagh,TE,,JAX
1462491,JaQuae Jackson,WR,,NE
1186796,Isaiah Wooden,WR,,FA
1125063,John Paddock,QB,,ATL
1215974,Chris Collier,RB,,BAL
1172969,Dayton Wade,WR,,BAL
1149190,Riley Sharp,TE,,BAL
1176218,Tayvion Robinson,WR,,CAR
1136395,Xavier Johnson,WR,,BUF
1130538,Lawrence Keys III,WR,,BUF
1120490,Sam Pinckney,WR,,FA
1218753,Jalen Coker,WR,,CAR
1106854,Jack Plummer,QB,,CAR
1175504,Ian Wheeler,RB,,CHI
1123102,Austin Reed,QB,,CHI
1057461,Rocky Lombardi,QB,,CIN
1214220,Cole Burgess,WR,,FA
1121156,Alec Holler,TE,,DAL
1120135,Cam Johnson,WR,,DAL
1167009,Corey Crooms Jr.,WR,,DAL
1107326,Thomas Yassmin,TE,,DEN
1173128,Jalon Calhoun,WR,,DET
1178413,Isaac Rex,TE,,FA
1176432,Isaiah Williams,WR,,DET
1125087,Jarveon Howard,RB,,GB
1124355,Messiah Swinson,TE,,GB
1131687,Jaxon Janke,WR,,FA
1131686,Jadon Janke,WR,,HOU
1128295,British Brooks,RB,,HOU
1122507,Trent Pennix,TE,,IND
1118722,Jason Bean,QB,,IND
1178347,Xavier White,WR,,FA
1161818,Kedon Slovis,QB,,IND
1130007,Jalen Jackson,RB,,JAX
1399812,David White Jr.,WR,,JAX
1392077,Brevin Easton,WR,,JAX
1106992,Lorenzo Lingard,RB,,JAX
1111498,Reggie Brown,WR,,FA
1129496,Phillip Brooks,WR,,KC
1163134,Baylor Cupp,TE,,KC
1125632,Carter Bradley,QB,,LV
1167079,Jeff Foreman,WR,,LV
1161816,Ramel Keyton,WR,,LV
1131023,Jaylen Johnson,WR,,LAC
1122587,Jaelen Gill,WR,,LAC
1110873,Casey Bauman,QB,,LAC
1443386,Leon Johnson,WR,,LAC
1175819,Luke Benson,TE,,LAC
1180363,Neal Johnson,TE,,LAR
1182096,Gavin Hardison,QB,,FA
1180294,Hayden Rucci,TE,,MIA
1182640,Ty James,WR,,MIN
1168768,Devron Harper,WR,,FA
1106382,Jeshaun Jones,WR,,MIN
1161082,Trey Knox,TE,,MIN
1113457,Jacob Warren,TE,,NE
1105868,Deshaun Fenwick,RB,,NE
1274459,Jermaine Jackson,WR,,NO
1182695,Mason Tipton,WR,227.6028,NO
1168960,Ayir Asante,WR,,NYG
1478205,John Jiles,WR,,NYG
1129719,Talik Keaton,WR,,FA
1127066,McCallan Castles,TE,,PHI
1176792,John Rhys Plumlee,QB,,PIT
1125607,Tanner Mordecai,QB,,SF
1121863,Jack Westover,TE,,SEA
1130621,Chevan Cordeiro,QB,,FA
1107298,Zack Annexstad,QB,,TB
1161897,D.J. Williams,RB,,TB
1118329,Steven Stilianos,TE,,TEN
1060861,Jacob Kibodi,RB,,NO
1509800,Kyle Sheets,WR,,KC
1232898,Jabari Small,RB,,TEN
1276671,Jaden Shirden,RB,,CAR
820517,Jalen Hurd,WR,,FA
945641,Tre Nixon,WR,,FA
605325,Jakeem Grant Sr.,WR,,FA
494493,Matt Barkley,QB,,FA
927353,Drew Plitt,QB,,FA
695199,Jaydon Mickens,WR,,FA
742474,Troy Fumagalli,TE,,FA
877073,Jaylon Moore,WR,,FA
1115470,Johnny Lumpkin,TE,,FA
